# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
       594   -1.7250425158e+01    2.2227322686e-01    2.6918611463e+03    2.6920000000e+03    3.3333333333e-01   -1.7261693221e+01    9.9568008902e-01    9.9925705795e-01
       595   -1.7254628680e+01    2.3053418552e-01    2.6928756862e+03    2.6930000000e+03    3.3333333333e-01   -1.7262048786e+01    9.9676646226e-01    9.9888600074e-01
       596   -1.7259404040e+01    2.5616808208e-01    2.6929344475e+03    2.6930000000e+03    3.3333333333e-01   -1.7262029098e+01    9.9514994677e-01    9.9814333457e-01
       597   -1.7247003204e+01    2.6970109064e-01    2.6889069794e+03    2.6890000000e+03    1.6666666667e-01   -1.7260531510e+01    9.9608402624e-01    9.9925622908e-01
       598   -1.7261749022e+01    2.9342025805e-01    2.6899153715e+03    2.6900000000e+03    1.6666666667e-01   -1.7260901809e+01    9.9624486193e-01    9.9962825279e-01
       599   -1.7262085841e+01    2.2600328975e-01    2.6910039942e+03    2.6910000000e+03    1.6666666667e-01   -1.7261247125e+01    9.9469185854e-01    9.9962839093e-01
       600   -1.7267384713e+01    1.9957658532e-01    2.6930433575e+03    2.6930000000e+03    3.3333333333e-01   -1.7261993302e+01    9.9587918562e-01    9.9962866691e-01
       601   -1.7268608913e+01    2.3780534071e-01    2.6930772452e+03    2.6930000000e+03    0.0000000000e+00   -1.7261997196e+01    9.9573490723e-01    9.9888600074e-01
       602   -1.7279942757e+01    3.0392735688e-01    2.6911709685e+03    2.6910000000e+03    3.3333333333e-01   -1.7261268688e+01    9.9590244335e-01    9.9925678187e-01
       603   -1.7260774570e+01    3.3566796439e-01    2.6921225922e+03    2.6920000000e+03    3.3333333333e-01   -1.7261657038e+01    9.9598269619e-01    1.0000000000e+00
       604   -1.7274692147e+01    2.3536502273e-01    2.6930712287e+03    2.6930000000e+03    0.0000000000e+00   -1.7262067672e+01    9.9561800109e-01    9.9851466766e-01
       605   -1.7264446720e+01    2.4510148714e-01    2.6901130958e+03    2.6900000000e+03    5.0000000000e-01   -1.7260954171e+01    9.9480578332e-01    9.9814126394e-01
       606   -1.7277672710e+01    2.1441963155e-01    2.6871523570e+03    2.6870000000e+03    3.3333333333e-01   -1.7259866927e+01    9.9544503570e-01    9.9888351321e-01
       607   -1.7272929186e+01    2.4518388646e-01    2.6872066806e+03    2.6870000000e+03    5.0000000000e-01   -1.7259875226e+01    9.9535260548e-01    9.9925567547e-01
       608   -1.7272253459e+01    2.2082650931e-01    2.6881776872e+03    2.6880000000e+03    1.6666666667e-01   -1.7260281621e+01    9.9624173059e-01    9.9925595238e-01
       609   -1.7265371451e+01    1.9836400637e-01    2.6881142418e+03    2.6880000000e+03    1.6666666667e-01   -1.7260306469e+01    9.9417059189e-01    9.9962797619e-01
       610   -1.7264559696e+01    1.8512517212e-01    2.6920528172e+03    2.6920000000e+03    5.0000000000e-01   -1.7261816884e+01    9.9567668532e-01    9.9851411590e-01
       611   -1.7260572825e+01    2.4009331741e-01    2.6900229217e+03    2.6900000000e+03    3.3333333333e-01   -1.7261083532e+01    9.9477742828e-01    9.9888475836e-01
       612   -1.7266293297e+01    2.2179737633e-01    2.6880588555e+03    2.6880000000e+03    3.3333333333e-01   -1.7260348003e+01    9.9491628132e-01    9.9925595238e-01
       613   -1.7266170397e+01    2.4150918618e-01    2.6860894069e+03    2.6860000000e+03    3.3333333333e-01   -1.7259604117e+01    9.9486580872e-01    9.9851079672e-01
       614   -1.7267880145e+01    2.1361463887e-01    2.6851040853e+03    2.6850000000e+03    5.0000000000e-01   -1.7259243312e+01    9.9495748921e-01    9.9962756052e-01
       615   -1.7259057807e+01    2.1286840391e-01    2.6840655548e+03    2.6840000000e+03    1.6666666667e-01   -1.7258882086e+01    9.9581094340e-01    9.9888226528e-01
       616   -1.7272392258e+01    2.7092273841e-01    2.6830984032e+03    2.6830000000e+03    1.6666666667e-01   -1.7258523990e+01    9.9570922894e-01    9.9925456578e-01
       617   -1.7263425705e+01    2.0393183618e-01    2.6851375196e+03    2.6850000000e+03    3.3333333333e-01   -1.7259266578e+01    9.9631754146e-01    9.9962756052e-01
       618   -1.7259227014e+01    2.8755205226e-01    2.6860188935e+03    2.6860000000e+03    3.3333333333e-01   -1.7259662131e+01    9.9515972570e-01    9.9925539836e-01
       619   -1.7260534570e+01    2.3260042421e-01    2.6879909680e+03    2.6880000000e+03    1.6666666667e-01   -1.7260412273e+01    9.9548836282e-01    9.9962797619e-01
       620   -1.7259530883e+01    2.4040533684e-01    2.6869956142e+03    2.6870000000e+03    1.6666666667e-01   -1.7260037901e+01    9.9674311300e-01    9.9739486416e-01
       621   -1.7270146293e+01    2.8057712848e-01    2.6820982726e+03    2.6820000000e+03    1.6666666667e-01   -1.7258175595e+01    9.9520319486e-01    9.9925428784e-01
       622   -1.7272184518e+01    2.7298624196e-01    2.6821703887e+03    2.6820000000e+03    3.3333333333e-01   -1.7258173911e+01    9.9492566926e-01    9.9962714392e-01
       623   -1.7256924902e+01    2.7375615279e-01    2.6830737367e+03    2.6830000000e+03    1.6666666667e-01   -1.7258565316e+01    9.9466200523e-01    9.9962728289e-01
       624   -1.7252886777e+01    2.6112624743e-01    2.6819496379e+03    2.6820000000e+03    1.6666666667e-01   -1.7258214968e+01    9.9531874557e-01    9.9925428784e-01
       625   -1.7261788087e+01    2.4697154273e-01    2.6799924866e+03    2.6800000000e+03    3.3333333333e-01   -1.7257462263e+01    9.9540418064e-01    9.9925373134e-01
       626   -1.7263363936e+01    2.2940940409e-01    2.6810629561e+03    2.6810000000e+03    0.0000000000e+00   -1.7257820963e+01    9.9493318174e-01    1.0000000000e+00
       627   -1.7256055751e+01    2.9203128465e-01    2.6820128251e+03    2.6820000000e+03    0.0000000000e+00   -1.7258196468e+01    9.9604725212e-01    9.9888143177e-01
       628   -1.7248446436e+01    2.7276928174e-01    2.6819200154e+03    2.6820000000e+03    3.3333333333e-01   -1.7258202023e+01    9.9636845397e-01    9.9813571961e-01
       629   -1.7260326767e+01    2.7546675683e-01    2.6769939905e+03    2.6770000000e+03    3.3333333333e-01   -1.7256327721e+01    9.9425756903e-01    9.9962644752e-01
       630   -1.7251864550e+01    2.5125977152e-01    2.6789893114e+03    2.6790000000e+03    3.3333333333e-01   -1.7257051940e+01    9.9555039713e-01    9.9850690556e-01
       631   -1.7247811465e+01    2.1498985476e-01    2.6759188479e+03    2.6760000000e+03    3.3333333333e-01   -1.7255931343e+01    9.9581922566e-01    9.9962630792e-01
       632   -1.7249627303e+01    2.1467209838e-01    2.6759074982e+03    2.6760000000e+03    1.6666666667e-01   -1.7255915288e+01    9.9583642253e-01    1.0000000000e+00
       633   -1.7255172240e+01    1.9477532692e-01    2.6779392367e+03    2.6780000000e+03    1.6666666667e-01   -1.7256638794e+01    9.9462361540e-01    9.9887976102e-01
       634   -1.7257223620e+01    2.0424968474e-01    2.6760032094e+03    2.6760000000e+03    3.3333333333e-01   -1.7255871579e+01    9.9658408330e-01    9.9962630792e-01
       635   -1.7258166645e+01    2.1493086996e-01    2.6760219586e+03    2.6760000000e+03    0.0000000000e+00   -1.7255861909e+01    9.9525117238e-01    9.9925261584e-01
       636   -1.7256505347e+01    2.2386764772e-01    2.6780283934e+03    2.6780000000e+03    3.3333333333e-01   -1.7256603207e+01    9.9632393161e-01    1.0000000000e+00
       637   -1.7257100954e+01    2.4802207049e-01    2.6799891481e+03    2.6800000000e+03    1.6666666667e-01   -1.7257345725e+01    9.9612124392e-01    9.9962686567e-01
       638   -1.7250385636e+01    2.2498909904e-01    2.6799506364e+03    2.6800000000e+03    0.0000000000e+00   -1.7257338623e+01    9.9480865725e-01    9.9962686567e-01
       639   -1.7249227490e+01    2.4575854096e-01    2.6808906435e+03    2.6810000000e+03    3.3333333333e-01   -1.7257705717e+01    9.9510951166e-01    9.9925400970e-01
       640   -1.7260213159e+01    2.9997312508e-01    2.6799454848e+03    2.6800000000e+03    1.6666666667e-01   -1.7257314267e+01    9.9595807133e-01    9.9776119403e-01
       641   -1.7253670155e+01    2.4999471558e-01    2.6750093745e+03    2.6750000000e+03    6.6666666667e-01   -1.7255426396e+01    9.9531669720e-01    9.9925233645e-01
       642   -1.7255075611e+01    2.1898423556e-01    2.6739875192e+03    2.6740000000e+03    1.6666666667e-01   -1.7255052381e+01    9.9571349310e-01    9.9850411369e-01
       643   -1.7255567422e+01    1.9671247582e-01    2.6710191989e+03    2.6710000000e+03    5.0000000000e-01   -1.7253917674e+01    9.9396308211e-01    9.9850243355e-01
       644   -1.7246921293e+01    1.8481600562e-01    2.6689747252e+03    2.6690000000e+03    5.0000000000e-01   -1.7253159077e+01    9.9594592318e-01    9.9887598351e-01
       645   -1.7246833974e+01    2.1936776737e-01    2.6669241588e+03    2.6670000000e+03    3.3333333333e-01   -1.7252400855e+01    9.9609336397e-01    9.9962504687e-01
       646   -1.7251201498e+01    2.4040101009e-01    2.6679500828e+03    2.6680000000e+03    3.3333333333e-01   -1.7252751337e+01    9.9596226326e-01    9.9925037481e-01
       647   -1.7242918856e+01    2.1242151603e-01    2.6659316074e+03    2.6660000000e+03    1.6666666667e-01   -1.7251976959e+01    9.9539442099e-01    9.9887471868e-01
       648   -1.7244903040e+01    1.7718177330e-01    2.6658927271e+03    2.6660000000e+03    3.3333333333e-01   -1.7251960548e+01    9.9495626511e-01    9.9887471868e-01
       649   -1.7243448207e+01    2.4599807533e-01    2.6639063477e+03    2.6640000000e+03    5.0000000000e-01   -1.7251178640e+01    9.9544204742e-01    9.9849849850e-01
       650   -1.7249096116e+01    2.2314355945e-01    2.6619497974e+03    2.6620000000e+03    3.3333333333e-01   -1.7250399890e+01    9.9496900567e-01    1.0000000000e+00
       651   -1.7254553234e+01    1.9920878491e-01    2.6620130270e+03    2.6620000000e+03    0.0000000000e+00   -1.7250369634e+01    9.9418111482e-01    9.9962434260e-01
       652   -1.7249878640e+01    2.1728410323e-01    2.6650144459e+03    2.6650000000e+03    5.0000000000e-01   -1.7251476056e+01    9.9600495633e-01    9.9849906191e-01
       653   -1.7253097978e+01    2.4067188607e-01    2.6650015629e+03    2.6650000000e+03    3.3333333333e-01   -1.7251466081e+01    9.9482543641e-01    9.9924953096e-01
       654   -1.7243200818e+01    2.4781212383e-01    2.6639569073e+03    2.6640000000e+03    1.6666666667e-01   -1.7251072399e+01    9.9583729608e-01    1.0000000000e+00
       655   -1.7243055931e+01    1.9829682961e-01    2.6658809655e+03    2.6660000000e+03    1.6666666667e-01   -1.7251810358e+01    9.9491146879e-01    9.9887471868e-01
       656   -1.7253588093e+01    2.5395772760e-01    2.6639623748e+03    2.6640000000e+03    5.0000000000e-01   -1.7251029623e+01    9.9435801810e-01    1.0000000000e+00
       657   -1.7249016438e+01    2.7008626451e-01    2.6689812588e+03    2.6690000000e+03    1.6666666667e-01   -1.7252874324e+01    9.9498843827e-01    9.9812663919e-01
       658   -1.7263174893e+01    2.4089072960e-01    2.6660618855e+03    2.6660000000e+03    6.6666666667e-01   -1.7251738242e+01    9.9568841884e-01    9.9887471868e-01
       659   -1.7260019940e+01    2.8666434399e-01    2.6641400636e+03    2.6640000000e+03    3.3333333333e-01   -1.7250968202e+01    9.9548180078e-01    1.0000000000e+00
       660   -1.7274071867e+01    2.5875117059e-01    2.6691898008e+03    2.6690000000e+03    3.3333333333e-01   -1.7252849102e+01    9.9458346950e-01    9.9962532784e-01
       661   -1.7275717242e+01    2.3424216303e-01    2.6692882824e+03    2.6690000000e+03    1.6666666667e-01   -1.7252849240e+01    9.9589833660e-01    9.9962532784e-01
       662   -1.7270591079e+01    2.0525576254e-01    2.6742525444e+03    2.6740000000e+03    3.3333333333e-01   -1.7254745989e+01    9.9510077790e-01    9.9962602842e-01
       663   -1.7275975977e+01    2.9081494495e-01    2.6772245771e+03    2.6770000000e+03    5.0000000000e-01   -1.7255895249e+01    9.9424291080e-01    9.9962644752e-01
       664   -1.7261742843e+01    2.4057734857e-01    2.6771647064e+03    2.6770000000e+03    1.6666666667e-01   -1.7255914034e+01    9.9511405905e-01    9.9887934255e-01
       665   -1.7263629132e+01    2.5227785957e-01    2.6740998310e+03    2.6740000000e+03    3.3333333333e-01   -1.7254820999e+01    9.9464101447e-01    9.9813014211e-01
       666   -1.7260931160e+01    2.5677652574e-01    2.6701160900e+03    2.6700000000e+03    3.3333333333e-01   -1.7253326996e+01    9.9516127009e-01    9.9962546816e-01
       667   -1.7271518389e+01    2.4307578215e-01    2.6691717672e+03    2.6690000000e+03    1.6666666667e-01   -1.7252958713e+01    9.9581716020e-01    1.0000000000e+00
       668   -1.7267977655e+01    2.6848952167e-01    2.6712102573e+03    2.6710000000e+03    1.6666666667e-01   -1.7253709324e+01    9.9345926770e-01    9.9962560839e-01
       669   -1.7272921111e+01    3.6143279233e-01    2.6721540731e+03    2.6720000000e+03    3.3333333333e-01   -1.7254103795e+01    9.9479916500e-01    1.0000000000e+00
       670   -1.7266123950e+01    2.7121210047e-01    2.6721333413e+03    2.6720000000e+03    0.0000000000e+00   -1.7254117661e+01    9.9551011814e-01    9.9925149701e-01
       671   -1.7263291485e+01    3.3827988685e-01    2.6711398660e+03    2.6710000000e+03    3.3333333333e-01   -1.7253765814e+01    9.9582428040e-01    1.0000000000e+00
       672   -1.7268533977e+01    2.4041835898e-01    2.6741426510e+03    2.6740000000e+03    3.3333333333e-01   -1.7254898872e+01    9.9543448831e-01    9.9962602842e-01
       673   -1.7263868583e+01    2.7364145676e-01    2.6751412389e+03    2.6750000000e+03    1.6666666667e-01   -1.7255278307e+01    9.9589122898e-01    1.0000000000e+00
       674   -1.7266207037e+01    2.2696759138e-01    2.6781112219e+03    2.6780000000e+03    1.6666666667e-01   -1.7256413822e+01    9.9476990297e-01    9.9925317401e-01
       675   -1.7259965372e+01    2.1560744305e-01    2.6770895051e+03    2.6770000000e+03    0.0000000000e+00   -1.7256046822e+01    9.9537795568e-01    9.9887934255e-01
       676   -1.7270056213e+01    2.2503678028e-01    2.6761233998e+03    2.6760000000e+03    3.3333333333e-01   -1.7255683719e+01    9.9480159046e-01    1.0000000000e+00
       677   -1.7275161499e+01    2.1443308146e-01    2.6772151349e+03    2.6770000000e+03    1.6666666667e-01   -1.7256057008e+01    9.9485791861e-01    9.9925289503e-01
       678   -1.7266305870e+01    5.0644634759e-01    2.6771963997e+03    2.6770000000e+03    1.6666666667e-01   -1.7256074133e+01    9.9487623557e-01    9.9962644752e-01
       679   -1.7278263094e+01    2.3690832748e-01    2.6792043550e+03    2.6790000000e+03    3.3333333333e-01   -1.7256846843e+01    9.9452624844e-01    9.9962672639e-01
       680   -1.7268034835e+01    2.3936690910e-01    2.6802062187e+03    2.6800000000e+03    1.6666666667e-01   -1.7257230573e+01    9.9432297510e-01    1.0000000000e+00
       681   -1.7265719902e+01    2.2237222330e-01    2.6811195603e+03    2.6810000000e+03    1.6666666667e-01   -1.7257634708e+01    9.9624251459e-01    9.9962700485e-01
       682   -1.7261768247e+01    2.3663719704e-01    2.6860598840e+03    2.6860000000e+03    3.3333333333e-01   -1.7259511337e+01    9.9431162536e-01    1.0000000000e+00
       683   -1.7262487134e+01    2.2494402054e-01    2.6880189590e+03    2.6880000000e+03    1.6666666667e-01   -1.7260265034e+01    9.9545009277e-01    9.9925595238e-01
       684   -1.7262443148e+01    2.5716932372e-01    2.6870324662e+03    2.6870000000e+03    1.6666666667e-01   -1.7259895515e+01    9.9583440571e-01    9.9888351321e-01
       685   -1.7265971721e+01    2.1839729358e-01    2.6860649879e+03    2.6860000000e+03    3.3333333333e-01   -1.7259527077e+01    9.9640837973e-01    1.0000000000e+00
       686   -1.7265060529e+01    2.4738021863e-01    2.6860733073e+03    2.6860000000e+03    0.0000000000e+00   -1.7259530783e+01    9.9582434034e-01    9.9925539836e-01
       687   -1.7259656477e+01    1.9431141473e-01    2.6860355592e+03    2.6860000000e+03    1.6666666667e-01   -1.7259540488e+01    9.9575898027e-01    9.9851079672e-01
       688   -1.7266095425e+01    2.1359577594e-01    2.6830580243e+03    2.6830000000e+03    3.3333333333e-01   -1.7258431083e+01    9.9364593242e-01    9.9888184868e-01
       689   -1.7265371725e+01    2.8667975444e-01    2.6801083539e+03    2.6800000000e+03    0.0000000000e+00   -1.7257311226e+01    9.9577121130e-01    9.9962686567e-01
       690   -1.7262765967e+01    2.9972435406e-01    2.6810784471e+03    2.6810000000e+03    3.3333333333e-01   -1.7257694127e+01    9.9651343485e-01    9.9888101455e-01
       691   -1.7243524546e+01    2.3729286123e-01    2.6789453960e+03    2.6790000000e+03    3.3333333333e-01   -1.7256956437e+01    9.9549892609e-01    9.9925345278e-01
       692   -1.7254077331e+01    2.3447683839e-01    2.6788970105e+03    2.6790000000e+03    1.6666666667e-01   -1.7256960585e+01    9.9564608928e-01    9.9925345278e-01
       693   -1.7250740744e+01    2.2995962730e-01    2.6819341306e+03    2.6820000000e+03    1.6666666667e-01   -1.7258051466e+01    9.9523325496e-01    9.9925428784e-01
